Case,Intensity_CoefficientOfVariation,Intensity_Maximum,Intensity_QuartileCoefficientOfVariation,Intensity_Range,Intensity_Skewness,Histogram_CoefficientOfVariation,Histogram_Entropy,Histogram_Mean,Histogram_MedianAbsoluteDeviation,Histogram_NinetiethPercentile,Histogram_RobustMeanAbsoluteDeviation1090,Histogram_RootMeanSquare,Histogram_Skewness,Histogram_StandardDeviation,Histogram_Uniformity,Histogram_Variance,Morphologic_Eccentricity,Morphologic_Elongation,Morphologic_Flatness,Morphologic_LargestComponentSize,Morphologic_NumberOfPixels,Morphologic_Perimeter,Morphologic_PhysicalSize,Morphologic_Roundness,GLCM_ClusterShade,GLCM_Contrast,GLCM_Energy,GLCM_Entropy,GLCM_Homogeneity,GLRLM_HighGreyLevelRunEmphasis_Offset_0,GLRLM_LowGreyLevelRunEmphasis_Offset_0,GLRLM_ShortRunHighGreyLevelEmphasis_Offset_0,GLRLM_ShortRunLowGreyLevelEmphasis_Offset_0,GLSZM_GreyLevelMean,GLSZM_GreyLevelNonUniformity,GLSZM_GreyLevelNonUniformityNormalized,GLSZM_GreyLevelVariance,GLSZM_HighGreyLevelEmphasis,GLSZM_LowGreyLevelEmphasis,GLSZM_SmallZoneEmphasis,GLSZM_SmallZoneHighGreyLevelEmphasis,GLSZM_SmallZoneLowGreyLevelEmphasis,GLSZM_ZonePercentage,GLSZM_ZoneSizeEntropy,GLSZM_ZoneSizeMean,GLSZM_ZoneSizeNonUniformity,GLSZM_ZoneSizeNoneUniformityNormalized,NGTDM_Complexity,NGTDM_Contrast
diffmask023,-0.30150079545431024,-0.5444672131322044,-0.4857954785800771,-0.5513599444431825,-0.26585323084037044,-0.42219348720581323,0.7335737810296573,0.5817303538995654,0.8607165870547496,0.6889968836065377,0.613011758226201,0.6212975099950551,-0.26057954712595927,0.7578763103287994,-0.5959673243766883,0.7070825214586538,0.08385565342513229,0.07048034422178087,-0.24886936671686677,-0.07587411324500769,-0.07587411324500769,-0.7443486702711586,-0.9125577362395917,-0.29390534795676376,0.7454742579118742,0.38770456299576717,-0.5682682454693754,0.7077791677030583,-0.5082378380359387,0.5390011283576777,-0.4942161638671372,0.53787740073935,-0.5217054997941859,0.2453971400117164,0.36714020199723046,-0.5707390339538471,0.4138079665245832,0.2079048901060246,-0.29735400083386154,0.7110504071407577,0.19749936178234867,-0.2531438725202361,0.5998295349400953,0.28476222362029036,-0.5693793943169988,0.9776155629955914,0.717117792853911,0.391269415320212,0.4576730419659192
diffmask024,-0.5501166979692032,-0.6259734324488424,-0.5203999034669725,-0.6350015153230837,-0.5748286595903281,-0.42952099685916995,0.5826564953417738,0.4204562279608299,0.47621474142501213,0.6695969409050878,0.609553300712441,0.3512835565491487,-0.4811898478413331,0.26782552738711624,-0.5647447523437614,0.11687676738109497,0.5034232658731758,1.9170267196179123,-2.0133392276615654,1.5999959283201002,1.5999959283201002,1.0261515400971843,0.569525535263446,-1.719577363045095,-0.13866335089116158,-0.1738559264978243,-0.5543203724808746,0.552869728793113,-0.3683255842203964,0.23914006956165082,-0.48020501240032054,0.23538142944768992,-0.5053360485428856,0.048866371794964746,0.7891387281020916,-0.3399012253358485,-0.3801650695133778,-0.1712112508307246,-0.4320181579361874,1.263084509864173,-0.045144058589428555,-0.347270288966323,0.008770990324475843,-0.32842475651787784,-0.33882428982509716,1.3742614842886547,1.2624585402905755,0.23602525169113814,-0.13183286438892564
diffmask025,0.027452714507286008,-0.07169197620354564,0.2680771023633677,-0.09008848985986945,-0.26893307566403224,-0.35136129079727685,0.6761898737261341,0.1687867819784764,-0.12204416838851728,0.6947086263232741,0.32588061482522873,0.3012323457123153,-0.33008550465665765,0.7269224030216334,-0.6284155785505459,0.6621749057907028,0.6155066423378018,1.1665466755471325,-1.1968321577072134,2.4733682903665115,2.4733682903665115,1.3786983146791314,1.3970731878212423,-1.0792050935474506,1.0239039264991479,-0.14631925284778496,-0.5817491686901708,0.544267398573509,-0.2683734985890865,0.15389581919592657,-0.4761527914018769,0.1511789424013285,-0.5053757819687602,0.3906306012338533,0.535052349363032,-0.4803223256900072,0.1258708326152132,0.25660214287701083,-0.1176048807684677,0.8497413242405518,0.2796296306396434,-0.0018625038043891262,-0.7291502125719665,0.10430726383546352,0.2295431848723307,1.141486754408195,0.8883253572636346,-0.3046485783167592,-0.01588490454908429
diffmask026,-0.1063240251869827,-0.2635062351981843,0.4412095421860628,-0.23256857566102263,-0.582822835726056,-0.8152678047220647,0.3578186160404487,0.3336206472974056,0.614748619697608,0.6944912430378825,0.5659319269403378,0.2656165676431177,-0.5330537529715511,0.14508574644000136,-0.322349577824856,0.008269783909384893,0.10611236438515806,0.5505782990229359,-0.8093844076325052,-0.5241419451265952,-0.5241419451265952,-0.21027779019401138,0.08386143315713757,1.1785073232336685,-0.49010194138679647,0.6073410010242796,-0.4375833317617024,0.44051771481013313,-0.6902198336103272,0.06408985017764421,-0.41689745208437207,0.06758991328407975,-0.4142000812660525,0.5303427144169536,-0.4184278606315401,-0.6914197027565896,0.2068310461897033,0.4292288123511677,-0.24323238210856452,-0.4359790087678825,0.4660791886273889,-0.20594652151422074,0.651918188215054,0.6163913030251843,-0.7463156348027725,0.18911541302126983,-0.4533456755018861,1.1400698174790749,0.15828455799902286
diffmask027,0.26113134505356694,0.4114248981950049,0.5493271596445193,0.3921448180933507,0.1848863969812808,0.04138652625466993,-0.46014092569661,-0.8613271582762201,0.9946551727019213,-0.9755573398706021,-0.39729574377304044,-0.7681212259732401,0.05353726931469338,-0.45248454666540955,0.28718443082825107,-0.6017118589331699,-0.3378615200869218,-0.7134551627647204,0.6315207307770311,-0.8227150785811334,-0.8227150785811334,-0.6725683719473844,-0.7660823966156954,0.09042676142400535,-0.28729820577864845,-0.2845937940290205,0.2142513067568157,-0.43121030396477983,0.5207971683166468,-0.8051330153853935,0.16838597310797918,-0.8035452461654922,0.22631332914431898,-1.0018488610660317,-0.6302354929982723,0.017569244756410154,-0.23418254590391133,-0.8757503115082698,1.4681775055762343,0.1620022583879515,-0.9176752683972023,1.4585596439504447,0.31368611277825426,-0.30840542324254255,-0.46514064831886665,-0.7011697428636505,0.11702643037444185,0.006331897699306385,-0.7176409381154538
diffmask028,0.5570281187381161,0.4064446181401302,0.8016925935180281,0.41212377098797753,0.6681022784251603,0.4442572021070539,-1.2125437948255346,-1.21193327290462,0.15831286508056433,-0.9747837965401095,-0.99814492372327,-1.2054548813195014,0.5067424010741621,-1.1212035467310495,1.2045461477709993,-1.1060098548364414,-0.029228528452708014,-0.5095476359959686,0.5381045150686634,-0.6098812684972141,-0.6098812684972141,-0.14963770361227707,0.2182244068027147,1.237191664874686,-0.5352126361817862,-1.218984434977832,1.304255648403409,-1.3103695418456842,1.375539693790399,-1.0839264320560646,1.1136471496402363,-1.081167606000144,1.2242538414240751,-0.8326932512368088,-0.6667682697227459,0.27515156157177534,-0.4115030483531826,-0.8183163144993991,0.09439784254386796,-0.9726900523518212,-0.8789163539421221,0.007667419946718238,-1.2718159963445623,-0.017715355622076857,1.0529964614854819,-0.8241004071362312,-1.0055014786197856,-0.9336834686187148,-0.9374001923001893
diffmask029,1.1399081862577702,-0.6593380207306386,0.3471836125404363,-0.6214643784976926,1.0426812561483716,-0.5210913564350538,0.04926966099120273,-0.29447463943457464,-0.9686683943642255,-0.32103686433154943,-0.19075223963046734,-0.17465010990692317,0.4785643486909325,0.4004955355952671,-0.14629686640522424,0.29540523277345515,1.230058145784298,1.1630760723478848,-0.22410169830673582,-0.14151303239312238,-0.14151303239312238,-0.5431872098164822,-0.5431813971660936,0.4977200673533037,1.428804067905573,-0.19176494799957025,-0.29842394007795575,0.029755552731547102,0.16704600836861686,-0.4143388324904031,0.055241475928023524,-0.41675845154213903,0.13588019653708974,-0.35236669199268233,-0.3069584286479651,-0.3712643585741866,1.9274592229663539,0.07015824388171378,1.789935661600163,0.17195441850882678,-0.1666118961277423,1.9413129160619127,-0.354364244291905,0.1776677619139908,-0.11505817904562117,-0.02180247151795422,0.1101780941067269,-0.3380401672684802,-0.22855855747156653
diffmask031,-0.10515133800040191,0.5050417564290636,0.5245509638542928,0.43068147301236653,-0.3999687552262418,-0.28864291746141146,0.7030260407678866,0.13852692791922044,-0.1988351152306974,0.668565549797759,0.5637380395384072,0.24931309611754018,-0.3815590594936367,0.6273188028202187,-0.7088226808401094,0.5425656094318319,-1.1426875163815917,-1.336209952240751,1.1215035051112243,-0.7795273091167046,-0.7795273091167046,-0.7153361223496584,-0.5575878178452381,1.4052748746695185,0.1907999882227636,0.2575282754716849,-0.6451633123810452,0.6537370235447456,-0.5824134910261912,0.09749622256819389,-0.4203251778948011,0.10078449622726217,-0.4383036020973515,0.20738574495187687,-0.5637097714596975,-0.5704610623608777,-0.14063274030586712,0.024543765548196334,-0.28398240014209025,0.17406774814562967,0.1033858365860881,-0.24687185175779114,1.3802495255234886,0.3081287257309321,-0.8012133378370413,-0.43973479211365196,0.15281189108256893,-0.8017759664738658,0.3501722057439697
diffmask032,-0.046467218119240844,-0.6318337482676015,0.9916655621222885,-0.6353668008026673,-0.5653607311743399,-0.3471233027479031,0.9681428251437124,0.32442689478613235,0.24843938182395559,0.6905439702675309,0.9699124956697021,0.524919926806633,-0.4662978127963407,1.0697047995773676,-0.8816078994376649,1.120933013770082,0.3465663718593755,0.6893319731674085,-0.8790513836485039,-0.31712754602559284,-0.31712754602559284,1.4736140251616026,1.5722411847998252,-1.003021184023198,0.2675423925758326,1.1739650845991396,-0.731009427012989,0.8888483474531245,-1.0631750552090473,0.3879000813245781,-0.3041040170050501,0.397017552685311,-0.30381642522910324,1.0896213905959997,-0.3870105105222278,-0.57974799300206,-0.0593101271367092,0.8733985331442472,-1.1108972375368666,-0.49359927623654154,0.9308717164238731,-1.071902676219634,1.2814395373165355,0.7566218485030455,-0.7920781831192811,-0.25487508034724743,-0.5017939281401034,1.6133890484161724,1.381683967235632
diffmask034,-0.75143821431274,-0.5642649187424758,-0.01705531083027368,-0.628659446686109,-0.9170593388930258,-0.6580757557175024,1.648286444026165,2.1139018132838645,0.8896545392940446,2.45044779765162,2.6614965806513236,2.2458515260755827,-0.7001647933629561,2.128452112476993,-1.2263754628374437,2.7511339340863574,1.5001581064200047,0.12786847207784865,1.3118969984325635,-0.9349140621533837,-0.9349140621533837,-1.1429147778660096,-1.2142121563586334,0.5005086661943207,0.9747084462020903,2.399063642865248,-0.9865757879631981,1.6802789209128,-1.8440599510153308,2.8187405448381297,-0.6038025527033235,2.8350416183322666,-0.6492941686332048,1.6864240213856734,-0.9272596086470133,-1.0337093894262874,1.8013366808381785,2.033546065279511,-1.040861681792592,-2.3569672106671056,1.873121580390195,-1.1064859522831314,2.165388776274463,1.8897401630643573,-1.0476559548091182,-0.852839749262694,-2.135481591255333,1.393773676490824,3.787439210103697
diffmask035,-0.41551830813560414,-0.377769619556329,-1.1234931913254989,-0.38451359976678023,0.07354779827027728,-0.3848092875316107,0.05577423527740023,0.20514171489431135,-0.041547701360710065,-0.16512972471338616,-0.834659330185343,0.09335939586577317,-0.05440612580380538,-0.051031707415813574,0.03674239246477454,-0.2231733858822348,-0.6692886301949311,-0.9579032753645788,0.8123940608389361,-0.7865215304052772,-0.7865215304052772,-0.6155797035461406,-0.5897723239925889,0.6106237924335127,-0.054056848780526356,0.43910875266893384,-0.20591295585060787,0.2186204146967685,-0.293472842059225,-0.04251630994311456,-0.4353557097838886,-0.04504235694350586,-0.4538193357011836,0.4650670236224455,-0.7576220354018605,-0.5165332611136949,0.1789200555896855,0.3349969509574382,-0.744133635661878,-1.4130366731657626,0.2833164768527058,-0.883151657356693,0.012832665585652268,0.9270035822668343,-0.3103020055126995,-0.8016775706653342,-1.408867682819752,0.5431630216212856,-0.25450318074501
diffmask036,0.4348083353295358,-0.13176706583418624,-0.4368110771155469,-0.10504521212352554,0.3083977715775917,-0.24077295587573425,-0.11293956678582913,-0.37791305561006466,-1.429741918306203,-0.9946134855362752,-0.1459171890246068,-0.3498352333754092,-0.04008397910284231,-0.08871829385157533,-0.0820769039715993,-0.2593528438304045,0.6933512701165755,-0.044206351174983415,0.4667730053979669,-0.8952118282070343,-0.8952118282070343,-0.7800213855024937,-0.7945376451275087,0.5896821182506219,-0.1856596275190283,0.24131513304602395,-0.3202793329313978,-0.018328550539009322,-0.16957813584095155,-0.48208783819075207,-0.03340221956765158,-0.4823910163847974,-0.00402842431889147,-0.027874731125851187,-0.7535465883186993,-0.25428524224318727,0.014862870545722044,-0.12561526605656512,-0.585532582030856,-0.33097499239564315,-0.11263639460128996,-0.6622417032444352,0.6802677856608706,0.17869751243320692,-0.6368878934189488,-0.7958398469353173,-0.3979657974254964,-0.19544135671974996,-0.39172348254774353
diffmask037,-0.18759303288808302,-0.14679298172561137,0.48571201006818854,-0.15817124992037973,-0.49483408454114614,-0.3336785474828119,0.41719771511618164,-0.11088218669688955,-0.7922208152937363,-0.13915854670575858,0.38127154976945643,-0.10344755742556799,-0.4670045672983942,0.08838909249982814,-0.5799195718035065,-0.08048936495149422,-0.4765746830513884,-0.576377606661906,0.26625471053061905,-0.7687592489404012,-0.7687592489404012,-0.5578667215749279,-0.5154330954114031,0.6203682387149193,-0.3546193261120963,-0.20264743855322,-0.570095891281259,0.3772596691666331,-0.1914867811670906,-0.24599550850453353,-0.2999468408171322,-0.24765082197699562,-0.300479633465399,-0.26315314615806945,-0.7103214010846535,-0.37165858474869146,-0.192371559477971,-0.36486683332641806,0.8932569471721278,-0.08838749126403884,-0.28719532143502635,0.7988530970477903,-0.09143768848721627,0.13723844842117983,-0.2568125926496659,-0.6968879630224845,-0.09452671520188449,0.14654538381368004,-0.3983301789493001
diffmask038,0.07673363751704868,-0.4190491167445912,1.6295449357386875,-0.3826622349478431,-0.7513086677640034,-0.3393619034854391,-0.007178104351400493,-0.4342915470376176,-1.5634576137026484,-0.14160421758262015,0.4239873311044863,-0.5238760977352657,-0.6324319674692973,-0.4932205569304881,-0.33971425943141603,-0.6341508019750294,-1.043722980133438,-0.7055761611719034,-0.03284342966521896,1.2012443601471323,1.2012443601471323,-0.342055227528775,-0.08628517556887845,1.1858017692446885,-0.6235091847013284,-0.9084149888034054,-0.3643293455079963,-0.049595024859309625,0.32130893535963384,-0.5847562558815547,-0.2458161560905712,-0.5895516235588931,-0.24878192578949196,-0.8360132107957291,2.196554528420481,0.52012143593499,-1.3161327220126793,-1.0648437523742922,-0.12031838404969668,1.3358985727758579,-1.0088633486079728,-0.07236546214833739,-0.488969341379245,-1.2433372554027147,-0.005215103029594088,1.8823611568633145,1.333555211209417,-0.6819939408585761,-0.8190516517850139
diffmask039,0.06519850517359943,0.36789451846443394,-0.7496791038733475,0.39247835517240537,1.6103293636192904,0.4068145879002039,-1.2736783116921802,-1.2270115071396714,0.12465526410750068,-0.9699315464128134,-0.9009549864640098,-1.257809049089105,0.5951402881105501,-1.2216099585164373,1.1844070894848548,-1.1651350122550626,-0.7094781676215002,-0.9139446083390008,0.6104678087576216,-0.6034412340553549,-0.6034412340553549,-0.11172467999227205,0.24897029752352728,1.1465234373332696,-0.5947546632633717,-1.1240780088534583,1.1012171098818215,-1.256610564923348,1.2122945153351894,-1.061868406316809,0.05143304871894545,-1.0669475182726536,0.06927458400947697,-0.9095478001385647,-0.7286601780291979,0.34019159123665194,0.00039578321801270064,-0.7551714548209522,0.8640468215918428,-0.4536022190224261,-0.7058041740670418,0.755461172630687,-1.4209968079380448,-0.10872073316051074,1.4335786006337181,-0.8484939051808521,-0.4202938550571902,-1.2770905872418943,-1.133394271634272
diffmask041,-0.30375273107288364,0.20528595959004473,-0.01813799581113436,0.21625461604494092,0.07597412910642297,-0.6329241720372487,0.04991443841282958,0.4290516797062465,0.4457303025871903,-0.04346514576303295,-0.43894608818598907,0.280667240851612,-0.05182816259379555,-0.06613812069493086,-0.04561215339014562,-0.2340767156796108,-1.0138051905574155,-0.24714343459911067,-0.6844944171278408,-0.8820275965827029,-0.8820275965827029,-0.9529551859656029,-0.9684617035662729,0.7620457473571024,-0.11566396306320481,0.34090904953749807,-0.20196382346603012,0.12483743648634915,0.034744545680164426,0.08897563865380445,-0.5395085508723095,0.08152078927680456,-0.577235701064806,0.07237939968447196,-0.8328674360483361,-0.22172670211467954,0.5253669369220401,0.10422321250549149,-0.9449254914986297,-0.09982884608437453,0.14906324815315836,-0.9686011542350165,0.5410154767910419,0.05223099491779563,-0.6278659430823222,-0.8132404801757647,-0.09201633904566793,-0.08569219604313412,-0.3536597880011013
diffmask042,-0.2521357739885764,-0.6355222266333691,0.5370335439260389,-0.6077963105760988,-0.6364061064342229,-0.4958499597058027,0.5919369175892266,0.6561588114617455,1.0385110276353773,0.6889968836065377,0.7132387144875117,0.5388035707212722,-0.5174121776568193,0.2450539634621335,-0.5461995380063451,0.09096017631408086,2.060312230275124,1.936169425139102,-0.4139330731024786,0.9669536293986115,0.9669536293986115,-0.4330680126442763,-0.2601568811776245,1.0208259260361108,-0.3464975015487406,0.22430494577779486,-0.5698254616552828,0.6356895823428919,-0.6707345652660213,0.46691951267388626,-0.5178716326382004,0.4667284110197566,-0.5486371679225761,0.66505523332478,1.411828667222558,-0.330737577506087,-0.5993515723396243,0.3096663120083348,-1.0817412541976719,0.4926840075618242,0.40211144456844156,-1.00884580292765,0.023232041395577215,0.06179185104509262,-0.32138221949137524,1.9496290247229526,0.4551599602870092,0.6391379748932015,0.040479197258402246
diffmask043,-0.5157095656945284,-0.19095414826435575,-0.2187056309884243,-0.19390791639515167,-0.2522890225134132,-0.19633429696224908,-0.5287387147877499,-0.7987083372111575,1.144764863593785,-0.9752135428348255,-0.12608220033518816,-0.9141354743649538,-0.36911390010759265,-0.9265759044951052,0.11390639404894902,-0.9760725965697873,0.21361438653696518,-0.08151218147380955,0.08057268231949172,0.5024617559952599,0.5024617559952599,-0.697278807098118,-0.6447480404918414,0.8650556746619399,-0.6799162667662169,-1.07341196109957,-0.004041872722545221,-0.521932276882813,0.7042551344585424,-0.8668567583403686,-0.19276261891563015,-0.869729602668377,-0.1905443589013284,-1.2583458473431242,1.0076017092595433,0.9153822248226495,-1.1453217017212614,-1.270205216116926,0.6358197531432632,0.9665467017019509,-1.282033755428478,0.6710001986892614,-0.9584390977262804,-1.209250033245001,0.5096939066270616,0.47019103120683575,0.9419732820941827,-0.7295252162969053,-1.007992809638096
diffmask044,-0.7154024230370825,-0.5517021618150538,-0.8767803884813195,-0.5427541400106065,-0.6098494638014625,-0.7002337909389328,0.6612290177723386,1.2525380677205116,-1.168230291689971,0.785291929361876,0.5806038633837953,1.1054327556329713,-0.5347553529847285,0.44168072141692727,-0.6707972836746723,0.3111683879306943,1.5999799213718817,1.7918332706615043,-0.8753908816903025,-0.4578407321239066,-0.4578407321239066,0.9962459794681685,0.992402966770705,-0.8542713709374979,-0.12473284552316921,0.3479172871470197,-0.6421169026259712,0.6092099066470383,-0.595051571348794,1.146513613648884,-0.6164358834030236,1.1380906016478272,-0.6646748877160427,1.2193322984084107,-0.6672577755453424,-0.6080856427079915,-0.06207672675352072,1.0169437782342967,-1.4049788913828063,-0.47535735453406713,0.9986198957599534,-1.3739099012292573,0.6495971090603526,0.6461083639067944,-0.6781816474626817,-0.5467956597503792,-0.4954209283954667,0.235708254520225,0.16937891563969032
diffmask045,-0.2880209591206587,-0.6351800833124388,-0.7124380909896474,-0.6556856711300522,-0.26420251494199753,-0.33086175067766893,0.7667933356861557,0.2622996869014292,0.09963538034120174,0.6902861224906943,0.31022845944806066,0.4654053361834186,-0.2957655472739247,1.0204339186481104,-0.6481196214181018,1.0535688080957564,0.20553863659776692,0.6101901867509602,-0.8958971468753355,-0.5732666906825312,-0.5732666906825312,1.3098504346982955,1.2074231463169605,-1.223762424200839,0.59445504425892,1.4310295146369765,-0.6807607066240368,0.8083817410048396,-1.1579073958237551,0.3049161516188951,-0.3982040182849453,0.31257142404802857,-0.4100735414513076,0.754749577247739,-0.5966209209602114,-0.6754157790958712,0.3754833813692086,0.6594213128387043,-0.6461091907966947,-1.196606612522691,0.5742691637179453,-0.79615485467836,1.7547625874667812,1.1091297430169722,-0.8885001402067632,-0.5381677022492898,-1.1809693539182582,1.6135886590301922,1.2505372558207262
diffmask046,-0.4483385160995407,-0.4791830378198052,-0.3132474478543103,-0.5061391146053883,-0.37720645253901003,-0.33932014110147896,0.6485658001817769,0.15306940194748378,-0.16405561424049833,-0.14401079683305468,0.1918388472288504,0.22316302873370153,-0.3674978320064464,0.5060771496288976,-0.66120199180115,0.39399129236105046,0.7127343895875772,1.7045058123720827,-1.6089513799316992,-0.443354627559913,-0.443354627559913,1.2844372544096205,0.9886911709080014,-1.5503133223277834,0.040453531058599425,0.9541359270007325,-0.6882262844213263,0.7459654695659467,-0.9441802695018927,0.07914171528026798,-0.39029003940787155,0.08231451568873312,-0.40168246116115314,0.12321991369683692,-0.5817480030834714,-0.58060337855072,0.12735180747598732,0.027163917636992514,-0.10646524690690372,-0.30226488638245647,0.03838527441524365,-0.24770158741133433,0.83649656923248,0.5902954425038366,-0.6384831385404118,-0.49258095742617297,-0.28521764996392296,1.1671899625030526,0.3424963276004639
diffmask047,-0.08605711993280082,0.5266507604137827,-0.3444890861104211,0.529289405881985,1.419715548364042,1.1070067694280286,-1.7464421929998029,-1.4767608182097955,-0.11312390125183736,-1.3799076235638605,-1.2826276327510953,-1.5977997015622016,1.1049452513748936,-1.6988046542732018,1.7115783857921567,-1.5094210580433671,-0.13704996962204496,-1.233031622744702,1.5863215079280917,-0.25346184323447674,-0.25346184323447674,-0.5841718501277362,-0.6204298148913887,0.3173942208600326,-0.823941945139694,-1.3822349791146968,1.7534835839847671,-1.7434581341514752,1.6316182290751322,-1.2879956314744667,0.22378094920773736,-1.2893929148600993,0.29331391838694326,-1.457848776143374,0.03503008309007784,2.202577590216399,-1.0066619056683344,-1.3334249570040821,0.8933568103924293,0.19313156169006068,-1.3718321119552184,0.86919110345725,-1.6673083661320804,-1.5638163198247097,2.2739847172878247,-1.2694637749714712,0.20865962457913184,-0.7233868115738507,-1.1755866667895372
diffmask048,-0.6147021324142485,-0.3442301219690277,-0.7794086165419754,-0.3281635586039293,-0.7649983087799601,-0.36336193222699875,0.8770942337984018,1.8550904818027596,0.6289760420195604,1.5038164151187248,0.9674105835020648,1.7214347468132143,-0.4805495294434263,0.6016511671188539,-0.6978584355829337,0.5497631571401659,-1.5820267847935685,-1.2615405347441688,0.0006068441298785464,0.17666540731220645,0.17666540731220645,-0.296528450828459,-0.16659283438627961,0.6130570694294384,-0.48628520381303175,0.5555515065332745,-0.6254859633443938,0.9100805445043424,-0.8979982831653812,2.002120888125641,-0.5085203106172488,1.9980356419521834,-0.5152671350061148,1.2252133708863056,1.129022393614379,-0.6318477102539684,0.04399157187786504,1.0826001022968015,-1.073777543413203,0.9040189445255744,1.2430554132632021,-1.0459276871036522,0.8113949893315333,0.2750989369558999,-0.560150022167616,2.148859866632129,0.8845297662578587,0.28367820961122864,0.5668795083275598
diffmask049,-0.3941566108554041,-0.5455366111152251,-0.4402000956436616,-0.5125459749273157,-0.34765473778798106,-0.9281909990130646,-0.2880375116448991,-0.08713439015755317,-0.4512687587020848,-0.31444667067200693,-1.1748473494412772,-0.26183848457873365,-0.618318241909403,-0.5799471838322112,0.330069776166581,-0.7045323899949592,0.6139902665795237,0.5961836014804593,-0.4281060640843247,2.5099155046028105,2.5099155046028105,1.708896747584682,1.9516041941823983,-1.0891747001639784,-0.6875636707062968,-0.6237103872849624,0.15349704814114526,-0.2954705204418052,0.32494708115242144,-0.4385924155162839,-0.43315179799217474,-0.4433236760141248,-0.44004146487321116,-0.13046586040960573,1.3807798532938131,0.09520055044662207,-0.5825170228418192,-0.33854682425384997,-0.5458538836169796,0.16055785192471783,-0.3627489253178404,-0.5093653543075846,-0.5589503162402202,-0.18933052541907636,0.12146263692585675,0.957429082000703,0.1458988932170245,-0.3401431484431455,-0.7284721169939448
diffmask050,-0.4539418801693518,-0.9964760278132457,-0.15992035898155002,-0.9820308298920655,-0.6554907619637433,-0.467203648228641,1.2389243216391306,1.5383011083946319,-0.15755374937919553,1.5375268781526923,1.260803844443997,1.5705171345514055,-0.5198888192248549,1.3683892440413892,-1.0070102210714524,1.5872860109132745,0.7468794208072792,1.0289197549931608,-0.6925432872386597,-0.6298284643408695,-0.6298284643408695,-0.9587138501640449,-0.9619155740099191,0.8678620424586166,0.7599762366660265,1.1661681420983487,-0.8428196533489789,1.2656316752027652,-1.2541163434906613,1.7597735913962844,-0.5315670445977185,1.7675789746230282,-0.5438138231089052,1.6249070524535933,-0.4953766946482746,-0.9390023311738293,0.6578174003809033,1.6866338350644778,-1.1305049458362446,0.7230734731430299,1.960595709227292,-1.1296070451160318,1.6088175276283598,0.6213606279504444,-0.9277159557211945,0.6345179601496619,0.7051831432555463,0.7897411741198913,1.6627014075360542
diffmask051,-0.5325042161129722,-0.25292533209921125,-0.8082142924095831,-0.21945481798448116,-0.04662959178759811,-0.37399327822831296,-0.5718622644310569,-0.5794265308919453,-1.9122598249726308,-0.9754713906116536,-0.13190207085105077,-0.8047128178318246,-0.5302521675885552,-1.0472352949218993,0.14165829424410395,-1.0601778344677042,-0.7309253924968709,-0.7018567373235949,0.25469420118179503,0.44531117039378965,0.44531117039378965,-0.6045285291649583,-0.6889542881212714,0.09252518158840267,-0.7814212278516882,-0.9813822497009578,-0.13202015491006777,-0.45144260824819904,0.4284574428774577,-0.7990913091504472,-0.32284304347622045,-0.805528707409783,-0.3321104421417678,-1.551316156297206,1.0474278887424355,0.6367685597037352,-1.2156299700921225,-1.4423219068853366,1.784048332310583,1.7296030882768856,-1.454940298468084,1.9442320773468593,-0.5852419669789855,-1.6400294107834286,0.09286899902399637,0.8158887063370828,1.7741737170258622,-0.6967668590380487,-1.1297417294055556
diffmask052,-0.35576404461510786,-0.004127632042427872,-0.2986049332760517,-0.016294303234615132,0.055065307924750714,0.16697274260098935,-1.089052549238408,-1.1579231060507833,0.2879897847431784,-0.9743540502453847,-0.7182969249120186,-1.2475629052286281,-0.00575057444777913,-1.2724383278485774,0.9126224633034625,-1.197210023254547,1.659389965070796,0.728438594584156,0.5521634774324714,0.5109089478898654,0.5109089478898654,-0.7395490659959321,-0.6454579247571898,1.1388573881112658,-0.6833201462212732,-1.2217397272790682,0.9144651345308482,-1.1404449023104182,1.0840284776554436,-1.0765464103759728,0.3487151827813252,-1.0739530943042461,0.4096534239956897,-1.1960421889139183,1.430209989383966,1.6693531139744588,-1.27104752598933,-1.2688499288416097,-0.0906520301635788,1.3977466487726682,-1.2236988481039124,-0.018369535252807,-1.0207785422639317,-1.7942643587018008,0.596351588171345,0.4903212557654787,1.4069836123822046,-0.3978141204790915,-1.0378781714667495
diffmask053,7.2150722642589695,4.779441671857251,0.34970858524375825,4.827207310617815,0.6395398384297548,1.26302701711332,-1.5521735116393551,-0.924139690280612,0.842207343439555,-1.8328172131389435,-2.295343818011215,0.4044805396036292,0.4873099735519564,2.3179339501226393,2.0659115742005785,3.1379206847839973,0.2818766265293882,-0.16285424835674744,0.26424040232655155,-0.8764810626888127,-0.8764810626888127,-0.739533832875733,-1.0071140284144382,-0.8199876721739737,7.378981323634561,1.2493340078285473,2.3413675026739655,-1.7843361408677043,1.7256857660844904,0.08871388071633071,1.783257751673648,0.09944849645768872,1.7685429368729735,2.518942509298735,-0.9282566530366748,-1.1682696489828595,4.111385871212185,3.670177666960944,0.06853338928090434,-0.5266169162165624,3.634249885112116,-0.039313387182285886,-0.09494834889995904,1.2499706267774358,-0.27408882504141424,-0.8715272910828318,-0.6233096064019876,-0.03538177713534245,1.9616895589844638
